125  nan  0.0  nan  0.0  13.4199179  0.0534977  13.1997626  0.0546352  13.1529769  0.0521344
126  nan  0.0  nan  0.0  13.6421358  0.0377889  13.4672808  0.0582323  13.3702238  0.0544426
127  nan  0.0  nan  0.0  nan  0.0  nan  0.0  13.5787371  0.0606383
128  14.9508224  0.0416893  14.4148624  0.0943398  13.2065309  0.0616036  12.926541  0.1094258  12.8100326  0.0680147
130  nan  0.0  nan  0.0  13.6874336  0.0718331  13.5268078  0.1112744  13.4183449  0.0859477
131  14.8653327  0.0391152  14.4945405  0.1012818  13.5486129  0.0617171  13.3282067  0.1658463  13.2235605  0.0964261
132  14.7759166  0.0411704  14.4108247  0.1035181  13.2434843  0.0882043  13.089861  0.2962381  13.0247838  0.215244
135  14.8757767  0.0422256  14.5010129  0.099925  13.0640612  0.4105557  nan  0.0  10.6116164  0.3071661
136  14.7099015  0.0382099  14.3735985  0.1004241  13.5067501  0.1383221  12.9751124  0.5702613  13.2062192  0.1872084
137  14.9787494  0.0427668  14.6040844  0.1029272  13.7666795  0.0748599  13.6824461  0.1481418  13.4686605  0.1098362
139  14.8648916  0.0435546  14.3702566  0.0956713  13.0948974  0.0627296  12.8300476  0.1605023  12.7128348  0.1211239
140  14.8161369  0.0479792  14.4648514  0.1188571  12.9989419  0.1295955  12.4621598  0.3623686  12.6271835  0.2597075
141  14.9179554  0.0450444  14.4751603  0.1115347  13.3060798  0.0819573  12.8059255  0.3313171  12.9181798  0.1614776
142  15.0704572  0.0468615  14.584284  0.1167305  13.1241488  0.2469231  12.5447237  0.3725117  12.5187652  0.4358302
143  14.8355504  0.0388844  14.3750226  0.1050809  13.1720242  0.2225129  11.8967604  0.5497754  12.0745287  0.2919281
144  14.8825931  0.0429884  14.3833428  0.0959531  13.1868098  0.0657191  12.9282988  0.2105445  12.8469571  0.1438506
145  14.9393617  0.0466047  14.5057792  0.1012917  13.4476669  0.163939  12.9963207  0.3268058  13.1016769  0.3385602
146  14.9896935  0.066106  14.5239532  0.129611  13.4972014  0.113221  13.1770284  0.4639353  13.0341836  0.278417
147  14.8252154  0.0402368  14.4878377  0.1061603  13.3972764  0.0431045  12.9333823  0.1417074  13.0825574  0.0776724
149  nan  0.0  nan  0.0  13.3535827  0.0526972  13.0604762  0.1197497  13.0240039  0.0833307
150  14.7853423  0.0414488  14.2759755  0.0990858  13.0677757  0.0669403  12.7564841  0.0859244  12.6918975  0.0622174
151  nan  0.0  nan  0.0  13.5006573  0.0460326  13.3012936  0.070859  13.2649778  0.0562672
153  15.003369  0.0482701  14.6123515  0.109055  13.6502722  0.0894651  13.540812  0.267832  13.3919825  0.1656533
154  14.8622102  0.0426849  14.5375003  0.1095034  13.6291124  0.0654905  13.4503715  0.137971  13.3775618  0.1435026
155  14.9254346  0.0480625  14.4969749  0.1056835  13.2855189  0.1622529  12.8765744  0.2883938  12.9659604  0.316449
